id,timestamp,source,proposals_found,new_proposals,errors
133,2026-03-03T18:00:01.997311+00:00,koios,97,0,[]
132,2026-03-03T14:00:01.463094+00:00,koios,97,0,[]
131,2026-03-03T10:00:01.582120+00:00,koios,97,0,[]
130,2026-03-03T06:00:01.784767+00:00,koios,97,0,[]
129,2026-03-03T02:00:01.964689+00:00,koios,97,0,[]
128,2026-03-02T22:00:01.683331+00:00,koios,97,0,[]
127,2026-03-02T18:00:01.461301+00:00,koios,97,0,[]
126,2026-03-02T14:00:01.588141+00:00,koios,97,0,[]
125,2026-03-02T10:00:01.626010+00:00,koios,97,0,[]
124,2026-03-02T06:00:01.932567+00:00,koios,97,0,[]
123,2026-03-02T02:00:01.723432+00:00,koios,97,0,[]
122,2026-03-01T22:00:01.689432+00:00,koios,97,0,[]
121,2026-03-01T18:00:01.771753+00:00,koios,97,0,[]
120,2026-03-01T14:00:01.590715+00:00,koios,97,0,[]
119,2026-03-01T10:00:01.136518+00:00,koios,97,0,[]
118,2026-03-01T06:00:01.497938+00:00,koios,97,0,[]
117,2026-03-01T02:00:01.651318+00:00,koios,97,0,[]
116,2026-02-28T22:00:01.226602+00:00,koios,97,0,[]
115,2026-02-28T18:00:01.271326+00:00,koios,97,0,[]
114,2026-02-28T14:00:01.153258+00:00,koios,97,0,[]
113,2026-02-28T10:00:01.156495+00:00,koios,97,0,[]
112,2026-02-28T06:00:01.489274+00:00,koios,97,0,[]
111,2026-02-28T02:00:01.956073+00:00,koios,97,0,[]
110,2026-02-27T22:00:02.118909+00:00,koios,97,0,[]
109,2026-02-27T18:00:02.089877+00:00,koios,97,0,[]
108,2026-02-27T14:00:01.417652+00:00,koios,97,0,[]
107,2026-02-27T10:00:02.056129+00:00,koios,97,0,[]
106,2026-02-27T06:00:01.746956+00:00,koios,97,0,[]
105,2026-02-27T02:00:01.652321+00:00,koios,97,0,[]
104,2026-02-26T22:00:02.024513+00:00,koios,97,0,[]
103,2026-02-26T18:00:01.866487+00:00,koios,97,0,[]
102,2026-02-26T14:00:01.175714+00:00,koios,97,0,[]
101,2026-02-26T10:00:01.619925+00:00,koios,97,0,[]
100,2026-02-26T06:00:02.111101+00:00,koios,97,0,[]
99,2026-02-26T02:00:01.436695+00:00,koios,97,0,[]
98,2026-02-25T22:00:02.021565+00:00,koios,97,0,[]
97,2026-02-25T18:00:01.625384+00:00,koios,97,0,[]
96,2026-02-25T14:00:02.018007+00:00,koios,97,0,[]
95,2026-02-25T10:00:01.306454+00:00,koios,97,0,[]
94,2026-02-25T06:00:01.268442+00:00,koios,97,0,[]
93,2026-02-25T02:00:01.798366+00:00,none,0,0,"[""Both Koios and Blockfrost unavailable""]"
92,2026-02-24T22:00:01.413162+00:00,koios,97,0,[]
91,2026-02-24T18:00:01.520084+00:00,koios,97,0,[]
90,2026-02-24T14:00:01.396992+00:00,koios,97,0,[]
89,2026-02-24T10:00:02.113794+00:00,koios,97,0,[]
88,2026-02-24T06:00:01.928896+00:00,koios,97,0,[]
87,2026-02-24T02:00:02.024827+00:00,koios,97,0,[]
86,2026-02-23T22:00:01.682858+00:00,koios,97,0,[]
85,2026-02-23T18:00:01.850400+00:00,koios,97,1,[]
84,2026-02-23T14:00:01.699015+00:00,koios,92,0,[]
83,2026-02-23T10:00:01.925764+00:00,koios,92,0,[]
82,2026-02-23T06:00:01.690590+00:00,koios,92,0,[]
81,2026-02-23T02:00:01.668806+00:00,koios,92,0,[]
80,2026-02-22T22:00:01.449958+00:00,koios,92,0,[]
79,2026-02-22T18:00:01.209519+00:00,koios,92,0,[]
78,2026-02-22T14:00:01.440238+00:00,koios,92,0,[]
77,2026-02-22T10:00:01.474028+00:00,koios,92,0,[]
76,2026-02-22T06:00:01.826341+00:00,koios,92,0,[]
75,2026-02-22T02:00:01.825555+00:00,koios,92,0,[]
74,2026-02-21T22:00:01.209795+00:00,koios,92,0,[]
73,2026-02-21T18:00:01.419911+00:00,koios,92,0,[]
72,2026-02-21T14:00:01.220807+00:00,koios,92,0,[]
71,2026-02-21T10:00:01.325313+00:00,koios,92,0,[]
70,2026-02-21T06:00:01.204347+00:00,koios,92,0,[]
69,2026-02-21T02:00:01.531780+00:00,koios,92,0,[]
68,2026-02-20T22:00:01.449677+00:00,koios,92,0,[]
67,2026-02-20T18:00:01.654223+00:00,koios,92,0,[]
66,2026-02-20T14:00:01.811692+00:00,koios,92,0,[]
65,2026-02-20T10:00:01.975454+00:00,koios,92,0,[]
64,2026-02-20T06:00:01.165607+00:00,koios,92,0,[]
63,2026-02-20T02:00:01.695196+00:00,koios,92,0,[]
62,2026-02-19T22:00:01.311291+00:00,koios,92,0,[]
61,2026-02-19T18:00:01.839865+00:00,koios,92,0,[]
60,2026-02-19T14:00:01.314074+00:00,koios,92,0,[]
59,2026-02-19T10:00:01.516287+00:00,koios,92,0,[]
58,2026-02-19T06:00:01.553430+00:00,koios,92,0,[]
57,2026-02-19T02:00:01.937727+00:00,koios,92,0,[]
56,2026-02-18T22:00:02.106948+00:00,koios,92,0,[]
55,2026-02-18T18:00:01.704753+00:00,koios,92,0,[]
54,2026-02-18T14:00:01.706133+00:00,koios,92,0,[]
53,2026-02-18T10:00:01.382222+00:00,koios,92,0,[]
52,2026-02-18T06:00:01.649170+00:00,koios,92,0,[]
51,2026-02-18T02:00:01.166887+00:00,koios,92,0,[]
50,2026-02-17T22:00:02.051856+00:00,koios,92,0,[]
49,2026-02-17T18:00:01.364593+00:00,koios,92,0,[]
48,2026-02-17T14:00:01.515282+00:00,koios,92,0,[]
47,2026-02-17T10:00:01.682258+00:00,koios,92,0,[]
46,2026-02-17T06:00:01.603049+00:00,koios,92,0,[]
45,2026-02-17T02:00:01.401216+00:00,koios,92,0,[]
44,2026-02-16T22:00:01.142629+00:00,koios,92,0,[]
43,2026-02-16T18:00:01.948680+00:00,koios,92,0,[]
42,2026-02-16T14:00:01.463615+00:00,koios,92,0,[]
41,2026-02-16T10:00:01.500576+00:00,koios,92,0,[]
40,2026-02-16T06:00:01.591657+00:00,koios,92,0,[]
39,2026-02-16T02:00:01.863178+00:00,koios,92,0,[]
38,2026-02-15T22:00:02.030716+00:00,koios,92,0,[]
37,2026-02-15T18:00:01.795007+00:00,koios,92,0,[]
36,2026-02-15T14:00:01.143635+00:00,koios,92,0,[]
35,2026-02-15T10:00:01.220766+00:00,koios,92,0,[]
34,2026-02-15T06:00:01.620240+00:00,koios,92,0,[]
33,2026-02-15T02:00:01.347158+00:00,koios,92,0,[]
32,2026-02-14T22:00:01.753066+00:00,koios,92,0,[]
31,2026-02-14T18:00:01.958486+00:00,koios,92,0,[]
30,2026-02-14T14:00:01.807393+00:00,koios,92,0,[]
29,2026-02-14T10:00:01.151964+00:00,koios,92,0,[]
28,2026-02-14T06:00:01.943977+00:00,koios,92,0,[]
27,2026-02-14T02:00:01.599032+00:00,koios,92,0,[]
26,2026-02-13T22:00:01.635266+00:00,koios,92,0,[]
25,2026-02-13T18:00:01.473567+00:00,koios,92,0,[]
24,2026-02-13T14:00:01.169047+00:00,koios,92,0,[]
23,2026-02-13T10:00:01.568355+00:00,koios,92,0,[]
22,2026-02-13T06:00:01.697787+00:00,koios,92,0,[]
21,2026-02-13T02:00:01.335728+00:00,koios,92,0,[]
20,2026-02-12T22:00:01.738519+00:00,koios,92,0,[]
19,2026-02-12T18:00:02.095789+00:00,koios,92,0,[]
18,2026-02-12T14:00:01.907078+00:00,koios,92,0,[]
17,2026-02-12T10:00:01.407891+00:00,koios,92,0,[]
16,2026-02-12T06:00:01.871991+00:00,koios,92,0,[]
15,2026-02-12T02:00:02.041520+00:00,koios,92,0,[]
14,2026-02-11T22:00:01.571337+00:00,koios,92,0,[]
13,2026-02-11T18:00:01.524576+00:00,koios,92,0,[]
12,2026-02-11T14:00:01.595560+00:00,koios,92,0,[]
11,2026-02-11T10:00:01.738068+00:00,koios,92,0,[]
10,2026-02-11T06:00:02.073173+00:00,koios,92,0,[]
9,2026-02-11T02:00:01.492921+00:00,koios,92,0,[]
8,2026-02-10T22:00:01.419521+00:00,koios,92,0,[]
7,2026-02-10T18:00:01.706163+00:00,koios,92,0,[]
6,2026-02-10T14:00:01.927060+00:00,koios,92,0,[]
5,2026-02-10T10:00:01.548866+00:00,koios,92,0,[]
4,2026-02-10T06:00:01.815720+00:00,koios,92,1,[]
3,2026-02-10T02:00:01.950642+00:00,koios,91,0,[]
2,2026-02-09T22:00:01.543836+00:00,koios,91,0,[]
1,2026-02-09T18:50:25.950966+00:00,koios,91,87,[]
